x,intensity
65.032748,0.00000000
65.001253,0.02966312
64.971512,0.02764992
64.943404,0.03216940
64.914929,0.00000000
64.884771,0.00000000
64.852976,0.00666108
64.823042,0.00534415
64.790330,0.00000000
64.764494,0.02412689
64.731781,0.00387180
64.701445,0.02787785
64.671943,0.00000000
64.641819,0.00000000
64.614387,0.00000000
64.584344,0.00000000
64.554541,0.03049708
64.524715,0.00000000
64.490992,0.00000000
64.461924,0.00000000
64.431422,0.02073493
64.402240,0.00000000
64.373689,0.00000000
64.343776,0.00610492
64.311621,0.00000000
64.284054,0.00942125
64.249258,0.00000000
64.220962,0.01332407
64.190804,0.01325703
64.163029,0.00000000
64.132391,0.00000000
64.100237,0.00215361
64.073198,0.00000000
64.042863,0.00000000
64.009533,0.00000000
63.982151,0.00000000
63.954122,0.00000000
63.922257,0.03039892
63.893610,0.02132780
63.860292,0.00326763
63.831336,0.00652270
63.801166,0.00000000
63.772282,0.00000000
63.744725,0.01792101
63.713340,0.00090954
63.682975,0.02769220
63.653349,0.00000000
63.623380,0.00000000
63.592386,0.02701898
63.563663,0.01910516
63.533489,0.00180450
63.503606,0.01976118
63.472036,0.00035243
63.444639,0.02721867
63.410270,0.00564918
63.380274,0.00000000
63.349749,0.00000000
63.323173,0.00000000
63.294195,0.02094119
63.261111,0.00000000
63.230342,0.00000000
63.203667,0.00000000
63.171574,0.00000000
63.141578,0.01804509
63.110225,0.00792820
63.079976,0.01529079
63.053876,0.00000000
63.022036,0.00620941
62.991276,0.00000000
62.960918,0.00000000
62.929175,0.00957358
62.904059,0.01255229
62.870102,0.02430997
62.839975,0.00000000
62.813381,0.01968846
62.779432,0.00159357
62.753156,0.00000000
62.724132,0.00000000
62.690220,0.00000000
62.663385,0.00000000
62.633573,0.00000000
62.604129,0.00000000
62.571214,0.00000000
62.541533,0.00785830
62.508942,0.00000000
62.483267,0.00000000
62.452405,0.04572736
62.421083,0.02765064
62.393978,0.03540844
62.361839,0.00000000
62.331103,0.00566192
62.303400,0.00894973
62.272001,0.00816657
62.244059,0.00820796
62.210578,0.01382314
62.183606,0.00000000
62.149858,0.00000000
62.119377,0.01904728
62.092410,0.00635146
62.060450,0.00000000
62.031683,0.00000000
61.999316,0.00000000
61.974374,0.00000000
61.942687,0.00000000
61.914435,0.02102647
61.883589,0.00520163
61.852585,0.01206456
61.820691,0.00507464
61.789908,0.00000000
61.760961,0.00000000
61.730343,0.00000000
61.701762,0.00000000
61.669664,0.00000000
61.640513,0.02497330
61.613905,0.01079244
61.582921,0.00028445
61.550372,0.00000000
61.520329,0.00000000
61.493427,0.00000000
61.459820,0.01949486
61.433494,0.00324638
61.401822,0.01482442
61.372178,0.00000000
61.341082,0.00000000
61.311106,0.01433865
61.281384,0.00000000
61.252003,0.00000000
61.224001,0.02451073
61.190350,0.00000000
61.161794,0.03428812
61.132261,0.00000000
61.099642,0.00000000
61.074270,0.00591334
61.044024,0.01046405
61.011171,0.00756737
60.981957,0.00597000
60.950718,0.00000000
60.919364,0.00250932
60.892985,0.00000000
60.860883,0.00000000
60.831729,0.01285879
60.800267,0.01241280
60.772054,0.00843287
60.738954,0.00904423
60.710467,0.00000000
60.679572,0.02684041
60.652337,0.00000000
60.620834,0.00000000
60.589125,0.03790785
60.562424,0.04327344
60.531329,0.00000000
60.501377,0.01112359
60.469866,0.04955614
60.443824,0.03718774
60.414113,0.00000000
60.381414,0.00832960
60.349843,0.02607377
60.320962,0.00511865
60.289667,0.00000000
60.261117,0.00000000
60.234026,0.00000000
60.203014,0.03267888
60.172373,0.00000000
60.142454,0.00000000
60.111114,0.02628918
60.081296,0.02309745
60.050202,0.00701073
60.018606,0.00000000
59.992690,0.00980684
59.963815,0.00000000
59.930341,0.01342633
59.899308,0.00323781
59.871981,0.00000000
59.841046,0.00000000
59.810918,0.04064004
59.781377,0.00000000
59.748604,0.00438715
59.720366,0.00000000
59.693359,0.00273146
59.658577,0.03060684
59.628969,0.02206280
59.600486,0.01209152
59.569723,0.00000000
59.542606,0.00000000
59.512469,0.02964808
59.482361,0.01211885
59.452639,0.00000000
59.423160,0.00000000
59.390703,0.00000000
59.358774,0.00000000
59.329556,0.01314120
59.303469,0.01030214
59.270332,0.00811764
59.242509,0.01974430
59.209968,0.00000000
59.178815,0.00000000
59.151286,0.00000000
59.120419,0.01957675
59.089533,0.02036290
59.063737,0.00382792
59.030804,0.00200336
58.998403,0.00896499
58.971160,0.02454663
58.938599,0.00000000
58.913664,0.00642220
58.879151,0.00366181
58.853709,0.00121817
58.821659,0.00347360
58.789587,0.00000000
58.760241,0.00983728
58.732659,0.02500694
58.700222,0.00000000
58.672943,0.01268432
58.639986,0.01170136
58.612530,0.00000000
58.579456,0.03427589
58.553520,0.00664995
58.518865,0.03211704
58.493102,0.00000000
58.461110,0.00000000
58.428624,0.00000000
58.400549,0.00000000
58.370720,0.00693863
58.342535,0.02999875
58.312803,0.00000000
58.281149,0.00000000
58.249226,0.01480250
58.222763,0.00000000
58.193245,0.01643574
58.158732,0.00000000
58.132490,0.01435847
58.098964,0.01322190
58.073684,0.02418250
58.040147,0.00000000
58.009473,0.01768207
57.983258,0.00000000
57.949240,0.00000000
57.918859,0.00000000
57.890727,0.00000000
57.863046,0.00000000
57.830413,0.00890180
57.801226,0.00000000
57.769133,0.00000000
57.740042,0.01711243
57.712090,0.00000000
57.680431,0.00000000
57.651005,0.00000000
57.623703,0.01936373
57.590448,0.00000000
57.559610,0.00000000
57.532034,0.02289799
57.499289,0.00190467
57.468133,0.01681585
57.441753,0.00000000
57.411487,0.00000000
57.383319,0.00000000
57.350160,0.01838813
57.320138,0.00094995
57.293643,0.00000000
57.261126,0.00000000
57.229729,0.00000000
57.199337,0.00000000
57.171327,0.03769583
57.143351,0.01072259
57.108663,0.00000000
57.083121,0.00000000
57.052350,0.01026084
57.022701,0.00198550
56.991104,0.00000000
56.960337,0.02095578
56.931717,0.00000000
56.901528,0.00544678
56.871582,0.00652980
56.841493,0.00543912
56.809887,0.02518501
56.782401,0.00550915
56.752126,0.02789815
56.723271,0.00486150
56.691831,0.00000000
56.658617,0.00000000
56.628476,0.02097162
56.599736,0.00935332
56.569309,0.00000000
56.540991,0.00000000
56.510784,0.00457657
56.480684,0.03494115
56.451159,0.02136819
56.419237,0.00000000
56.390268,0.00000000
56.363086,0.00000000
56.332250,0.00000000
56.301028,0.00000000
56.272565,0.00904538
56.241613,0.00000000
56.211389,0.03396093
56.180297,0.00000000
56.151086,0.00000000
56.120847,0.02163626
56.092174,0.00000000
56.059833,0.00701107
56.030038,0.00000000
56.001427,0.00000000
55.973210,0.02562489
55.943053,0.00000000
55.911441,0.01622980
55.882581,0.00000000
55.849544,0.00000000
55.820467,0.02272765
55.788650,0.00000000
