x,intensity
448.072492,0.05377844
447.874484,0.00498508
447.777159,0.00342609
447.696565,0.00506642
447.643668,0.00032031
447.651206,-0.01099798
447.752133,0.04555408
447.455806,-0.00190923
447.528509,0.02539174
447.374859,-0.01345542
447.398671,0.00155899
447.210019,0.01516937
447.372884,-0.01364439
447.085710,-0.01955216
447.130941,-0.01493761
447.075408,-0.01389768
446.878256,0.01044709
446.769250,-0.00382710
446.840038,0.00832472
446.619922,0.00339348
446.676130,0.03314401
446.782403,-0.00080199
446.437915,0.03036981
446.537697,-0.03810914
446.383803,-0.01218641
446.521257,-0.05870406
446.458894,0.01736320
446.227140,0.06825103
446.172361,0.02678099
446.285521,0.02556955
446.004924,-0.00010051
445.927746,-0.05273196
445.915371,0.02242509
445.865111,0.04228086
445.951104,0.01703712
445.820287,0.00081111
445.794394,-0.01680936
445.733778,0.00007979
445.495409,0.01872653
445.384309,0.01272784
445.540940,0.00200066
445.349242,0.07489687
445.230238,0.00229754
445.315631,0.00803685
445.131760,0.06902329
444.999894,0.00848507
445.076515,0.00938325
444.873012,0.00302803
444.926107,-0.01676451
444.797445,0.00597714
444.894854,-0.00202168
444.823848,0.03190257
444.780230,0.04384408
444.694205,-0.00536599
444.540440,-0.00015530
444.339631,0.00445743
444.548685,-0.00265584
444.348298,-0.02834432
444.233794,0.00813621
444.186452,-0.04943619
444.030132,-0.00926211
444.103564,-0.02609723
443.942510,0.02835554
443.935977,-0.00398296
443.850880,0.02373967
443.898302,-0.05192948
443.847146,0.01020400
443.765521,0.02220570
443.525162,0.01996559
443.552169,0.00464792
443.580644,0.01944081
443.569029,0.03067681
443.435725,-0.00618489
443.330497,-0.01992231
443.095828,0.03917598
443.269598,-0.01871529
443.133642,0.02051506
443.034188,0.01422951
443.087235,0.00880949
442.982128,-0.01786090
442.873093,-0.00322553
442.713498,0.02001416
442.779777,-0.02384169
442.603600,-0.03685002
442.454938,-0.02423880
442.576988,-0.04251651
442.472518,-0.02178634
442.294770,-0.01040177
442.282273,0.04087410
442.358276,-0.02752170
442.369614,0.04449852
442.144133,-0.00432556
442.128772,0.05489760
442.118939,-0.01832598
442.047028,-0.02036233
441.851984,0.00624597
441.891172,0.02252066
441.876780,0.04569658
441.799115,0.03707473
441.615265,-0.00364964
441.452559,-0.04255903
441.595123,0.02530382
441.413911,-0.02953648
441.386074,-0.02272210
441.261289,0.02465634
441.196932,-0.00986802
441.185882,0.01115631
440.998262,-0.01045522
440.984744,-0.04871638
441.075193,0.00813639
440.954680,-0.00996597
440.813582,-0.00798589
440.888916,0.00925143
440.617155,0.01214357
440.519232,0.01464317
440.641629,0.01764668
440.513928,0.02482979
440.627574,0.04843558
440.395257,-0.03962847
440.354773,0.00889268
440.324882,0.01965334
440.256444,-0.02586805
440.143291,-0.01759414
440.225527,0.01587211
440.170395,-0.03875457
439.957201,-0.00865826
439.799415,-0.00771802
439.922658,0.05034839
439.822206,0.03758639
439.684563,0.02519400
439.745923,-0.03223927
439.419535,0.00416862
439.670408,0.06547978
439.449724,0.02852345
439.229879,0.03158714
439.236375,-0.00065331
439.250632,0.00582558
439.177141,-0.02771548
439.264917,0.00883781
439.138604,0.02485904
439.007499,0.00883352
438.797698,-0.01510063
438.801516,-0.01086197
438.693053,0.02572685
438.827360,0.03908260
438.626155,-0.02772033
438.540503,0.04163592
438.534412,0.02910054
438.368937,-0.02887600
438.544215,-0.00137886
438.218102,-0.05448069
438.161893,-0.01635034
438.146596,-0.04195211
438.248848,-0.00997558
437.946425,-0.05143799
438.001270,0.01949086
438.128847,0.01731401
437.930181,0.04660527
437.718042,0.02371506
437.696351,0.04595998
437.763855,-0.01223489
437.511587,0.04311079
437.554309,0.00420810
437.404756,0.00137969
437.538045,-0.02044002
437.336770,-0.02426297
437.451699,-0.04411110
437.178931,0.00245064
437.151079,0.02703900
437.089641,0.02822196
436.966411,-0.00955145
436.901974,0.00414599
437.002832,-0.06471796
436.845544,-0.00314537
436.902577,0.04413602
436.701490,0.02851556
436.529432,0.03456442
436.622290,-0.01192825
436.642122,-0.01423980
436.468402,-0.02696007
436.420850,0.03021529
436.506162,0.02855788
436.158243,0.01548942
436.154305,-0.03237533
436.286154,0.01708762
436.041612,0.01289558
436.007556,-0.00923181
435.929516,0.02636453
435.912001,0.00661293
435.717974,0.03876197
435.882204,0.00252517
435.833879,0.01209152
435.583773,-0.01916950
435.718329,0.00479878
435.637767,-0.00779346
435.334891,-0.00607770
435.475113,0.04074325
435.416730,0.01730499
435.280393,-0.06896774
435.359727,0.02368971
435.242624,-0.00826130
435.113319,0.00063250
434.925880,-0.04563132
434.896339,0.01494213
435.021980,-0.01238891
434.708266,-0.00431321
434.618840,-0.00683760
434.756898,0.03342249
434.568165,0.02042417
434.591542,-0.02519443
434.622846,0.03684373
434.350074,0.00988062
434.368584,0.02006380
434.264215,-0.02776649
434.309577,0.03212819
434.257800,-0.06322449
433.968386,0.01834068
434.058632,-0.02353835
434.075556,0.03704678
433.859277,0.00445947
433.750267,0.02685520
433.860965,0.01300757
433.842780,0.01945434
433.673029,0.01819260
433.672200,-0.04310744
433.385080,0.02052633
433.420518,0.03737487
433.252997,0.01787637
433.226525,0.03349626
433.376873,-0.00944220
433.192011,-0.02075844
433.275979,0.05389446
433.141726,0.04403760
433.028997,-0.00210192
433.072351,0.00815100
432.969674,0.01223097
432.706787,0.03913374
432.686044,-0.02023932
432.702353,-0.08033590
432.489723,0.02783403
432.621605,0.04600449
432.424649,-0.01567799
432.280723,0.00747620
432.241145,0.00999825
432.235640,0.00246117
432.278790,0.05108776
432.134485,0.01209688
432.063524,-0.01096559
432.074673,0.00874401
431.915463,-0.03127498
431.829015,0.02476780
431.723559,0.01019568
431.826429,-0.00767059
431.645355,-0.00874077
431.745182,-0.01023190
431.744945,-0.01384165
431.494542,0.02026947
431.573017,0.01828437
431.405806,0.02247225
431.191576,-0.01285707
431.287814,0.02617417
431.126696,0.04588019
431.290855,-0.00082774
431.224889,-0.00402771
431.106246,-0.09074172
431.078488,0.01989430
431.039007,0.06440781
430.762959,0.02029496
430.618189,0.02493834
430.552955,0.00820697
430.730278,0.01927895
430.680273,0.07031356
430.585848,-0.02349251
430.410454,0.01409326
430.231739,-0.04279118
