x,intensity
75.911377,0.00000000
75.883800,0.02547815
75.850703,0.00000000
75.817847,0.01222446
75.793279,0.00203420
75.762263,0.00000000
75.732913,0.00000000
75.702699,0.03254295
75.674414,0.00000000
75.640325,0.00000000
75.612964,0.02230219
75.578116,0.02432997
75.551273,0.00000000
75.520799,0.00405750
75.491314,0.00000000
75.465393,0.00000000
75.430911,0.04861974
75.399622,0.00000000
75.370254,0.01338442
75.336563,0.00000000
75.311003,0.00000000
75.279644,0.00000000
75.248062,0.03752482
75.223533,0.00000000
75.187049,0.00000000
75.164281,0.03846621
75.130012,0.00000000
75.099285,0.00000000
75.070478,0.00000000
75.042104,0.07234716
75.010441,0.02606798
74.981919,0.00000000
74.952381,0.00000000
74.922547,0.01992242
74.887852,0.00000000
74.864396,0.00000000
74.828532,0.00000000
74.805315,0.02371340
74.770995,0.04525814
74.744113,0.03744835
74.711717,0.01091490
74.676686,0.00000000
74.648334,0.00000000
74.616802,0.00000000
74.593500,0.03239201
74.563155,0.00000000
74.527000,0.00000000
74.503764,0.05545841
74.472151,0.04407680
74.439107,0.00000000
74.413171,0.00000000
74.376901,0.04323306
74.348343,0.00000000
74.316342,0.00000000
74.292945,0.04041870
74.264368,0.00000000
74.226823,0.00000000
74.199699,0.00000000
74.175112,0.07678033
74.144512,0.00971736
74.110901,0.09028508
74.083415,0.05800637
74.050558,0.02218574
74.017765,0.02116822
73.989634,0.00000000
73.962435,0.02141515
73.932534,0.00784326
73.903572,0.03530713
73.870136,0.00000000
73.837867,0.00000000
73.814853,0.00000000
73.778221,0.00000000
73.747939,0.02656785
73.724767,0.02568774
73.692505,0.00000000
73.661540,0.06693978
73.626478,0.00000000
73.600882,0.00709757
73.574077,0.01850778
73.543453,0.00295735
73.507755,0.00000000
73.483813,0.00000000
73.447430,0.01893342
73.423648,0.00000000
73.387979,0.03026252
73.357169,0.03779582
73.331964,0.00000000
73.300845,0.01058595
73.268676,0.00000000
73.236108,0.00000000
73.209362,0.00000000
73.179581,0.05283088
73.153906,0.00000000
73.119892,0.02062102
73.091636,0.00000000
73.057704,0.02219670
73.034473,0.00209756
73.000622,0.04380086
72.966568,0.03529992
72.939400,0.00000000
72.914144,0.02482763
72.880529,0.00000000
72.847284,0.00000000
72.818529,0.00000000
72.786918,0.01544063
72.756968,0.00000000
72.727519,0.09610031
72.703454,0.01071955
72.672309,0.00000000
72.641088,0.00000000
72.611039,0.02022813
72.581247,0.00000000
72.551292,0.02340363
72.524396,0.00000000
72.492915,0.00000000
72.462499,0.00000000
72.428327,0.00000000
72.404363,0.01966767
72.373439,0.01034232
72.337857,0.00000000
72.306030,0.00000000
72.279334,0.01173346
72.253530,0.00000000
72.224629,0.00000000
72.191103,0.00000000
72.161171,0.03330385
72.133217,0.00000000
72.096674,0.02795471
72.070871,0.05513386
72.041125,0.00000000
72.013260,0.00000000
71.976301,0.00000000
71.946008,0.00866212
71.924232,0.00000000
71.893695,0.00000000
71.864785,0.00000000
71.829919,0.03086805
71.799117,0.00000000
71.772532,0.00000000
71.739641,0.00529011
71.713397,0.00350932
71.680322,0.00580665
71.646365,0.00000000
71.621843,0.00000000
71.591877,0.04318484
71.560892,0.00000000
71.533847,0.00000000
71.497209,0.00000000
71.470342,0.03582096
71.442861,0.00000000
71.413670,0.00435143
71.382722,0.07388721
71.350460,0.00000000
71.316990,0.02197580
71.294735,0.00422437
71.260735,0.00000000
71.234472,0.00000000
71.203881,0.00000000
71.166150,0.05470145
71.136175,0.00000000
71.107977,0.02134194
71.076302,0.03647257
71.052743,0.00000000
71.018551,0.00152559
70.991089,0.00000000
70.957074,0.01315666
70.932989,0.00000000
70.899140,0.00000000
70.869544,0.00000000
70.839786,0.00000000
70.812701,0.06408166
70.781012,0.00000000
70.752539,0.07253911
70.718314,0.02762681
70.685765,0.02929023
70.663664,0.05958434
70.626380,0.01926464
70.602301,0.00000000
70.567676,0.00000000
70.542458,0.02173854
70.511936,0.01367970
70.481442,0.02951654
70.451983,0.00147370
70.424346,0.00000000
70.391743,0.00000000
70.355962,0.00000000
70.330099,0.00000000
70.296039,0.02447566
70.269655,0.00000000
70.241387,0.00000000
70.205724,0.00568473
70.181609,0.00000000
70.145989,0.00000000
70.118926,0.00000000
70.092491,0.01992622
70.063108,0.00000000
70.027110,0.03108619
70.002680,0.00000000
69.972656,0.03510760
69.936616,0.00000000
69.908609,0.00000000
69.883265,0.03350135
69.848877,0.07532237
69.820600,0.00721520
69.787790,0.05114129
69.763210,0.01010840
69.728111,0.00000000
69.696251,0.02994497
69.673775,0.00000000
69.642371,0.00000000
69.613099,0.00000000
69.580651,0.00000000
69.547652,0.05181184
69.524092,0.00000000
69.487316,0.01226491
69.463758,0.00239911
69.426207,0.00000000
69.402322,0.00000000
69.367858,0.00000000
69.341354,0.01054820
69.312552,0.00000000
69.283624,0.01520545
69.252613,0.00000000
69.220690,0.00000000
69.187015,0.03711380
69.158145,0.05337758
69.129219,0.00852451
69.096386,0.05181867
69.073029,0.00000000
69.044281,0.00000000
69.008927,0.04093267
68.978942,0.01506307
68.947165,0.00148697
68.919656,0.00000000
68.891810,0.00000000
68.856831,0.00928175
68.829391,0.00890129
68.804173,0.02267859
68.766651,0.00000000
68.739847,0.00330290
68.709862,0.00000000
68.681724,0.00000000
68.650030,0.00000000
68.623967,0.00000000
68.585439,0.06436283
68.563819,0.00000000
68.530074,0.00000000
68.504070,0.00038921
68.468704,0.05120530
68.438114,0.01835757
68.412757,0.00000000
68.380604,0.02594293
68.350117,0.01263897
68.316712,0.00000000
68.291650,0.00000000
68.259458,0.00000000
68.233153,0.00000000
68.203182,0.00000000
68.174081,0.00000000
68.135765,0.00855783
68.108232,0.00000000
68.078889,0.07266899
68.049247,0.00000000
68.019381,0.00214992
67.991241,0.00000000
67.960905,0.04234674
67.931002,0.07845321
67.901918,0.01037991
67.870875,0.04528562
67.838008,0.00000000
67.813255,0.00000000
67.783354,0.01467591
67.750647,0.03134187
67.722021,0.00000000
67.689679,0.00000000
67.657728,0.00000000
67.631062,0.00092070
67.602437,0.01479956
67.573622,0.03944019
67.540857,0.00696793
67.507434,0.07863865
67.481687,0.02105034
67.452216,0.00000000
67.418191,0.00000000
67.386558,0.04521696
67.357000,0.00000000
67.329749,0.02399561
67.302311,0.09753859
67.267608,0.00000000
67.242997,0.00000000
67.207107,0.00000000
67.176792,0.05364567
67.152957,0.06979327
67.120812,0.00000000
67.092111,0.00000000
67.055590,0.00213842
67.032795,0.02458238
67.003028,0.00000000
66.965887,0.00000000
66.935645,0.06247589
66.913167,0.00000000
66.879720,0.04658369
66.853150,0.00000000
66.817366,0.04109952
66.791877,0.00000000
66.761345,0.00000000
66.731088,0.00000000
66.695807,0.00088475
66.668324,0.00000000
66.639459,0.01759806
66.608577,0.04946190
66.578100,0.04061714
66.552110,0.00000000
66.521761,0.00000000
66.485247,0.00000000
66.462349,0.00000000
66.430421,0.00000000
66.403403,0.08990787
66.365311,0.01918405
66.335887,0.00000000
66.313031,0.00426174
66.280917,0.05431638
66.248769,0.03894186
66.222487,0.00000000
66.193547,0.00000000
66.159137,0.00000000
66.127199,0.04891185
66.099529,0.05895601
66.069445,0.00000000
66.040847,0.01314627
66.006817,0.02728336
65.983506,0.06576948
65.951461,0.02694053
65.920160,0.05385851
65.888864,0.06622632
65.857369,0.01233181
65.825218,0.01316689
65.802307,0.00000000
65.765019,0.00000000
65.736572,0.00000000
65.713671,0.00000000
65.677364,0.00000000
65.650977,0.08800724
65.615664,0.00000000
65.587862,0.00000000
65.555112,0.03391708
65.532408,0.00000000
65.496975,0.00000000
65.464973,0.00799355
65.438705,0.00000000
65.411523,0.00000000
65.382896,0.03080267
65.352357,0.00000000
65.321697,0.00000000
65.289357,0.07082478
65.256027,0.04960341
65.232963,0.00000000
65.197177,0.00000000
65.166143,0.01199730
65.138244,0.00000000
65.110957,0.00000000
65.080739,0.01532200
65.051101,0.00000000
65.017595,0.02623613
64.990498,0.00000000
64.962538,0.00000000
64.925746,0.00000000
64.898502,0.00000000
64.869202,0.00000000
64.838644,0.01703589
64.805972,0.00000000
64.778695,0.00000000
64.746899,0.01494596
64.722857,0.00000000
64.687232,0.05874333
64.657987,0.01037375
64.629939,0.05203226
64.601838,0.00000000
64.566868,0.00000000
64.536211,0.05942885
64.512497,0.00000000
64.474714,0.00000000
64.448045,0.01291297
64.417709,0.00000000
64.385667,0.00000000
64.362585,0.00000000
64.332845,0.03530349
64.301064,0.00000000
64.267707,0.00000000
64.239473,0.00000000
64.213481,0.01166455
64.180126,0.03811036
64.150774,0.01912896
64.118166,0.03869477
64.087905,0.03521208
64.059196,0.00000000
64.026352,0.07913194
63.998711,0.05034599
63.972108,0.00514792
63.938108,0.00000000
63.909859,0.00000000
63.879561,0.00000000
63.853142,0.06694004
63.814738,0.02479004
63.790911,0.03961249
63.762766,0.00581876
63.730119,0.00000000
63.702399,0.00000000
63.665209,0.00000000
63.641209,0.00000000
63.604555,0.00000000
63.581348,0.00869449
63.544959,0.02983308
63.514808,0.00000000
63.492220,0.03199218
63.461136,0.01961968
63.425405,0.00556268
63.403029,0.00000000
63.367317,0.00055461
63.339904,0.00140308
63.310246,0.00000000
63.282447,0.02951748
63.252938,0.05090890
63.222866,0.00000000
63.185231,0.00000000
63.161203,0.00000000
